cow,date,hour,WALK,SLEEP,EAT,ACTIVITY_LEVEL,A,B,B2,B3,B4,C,D,E,F,F2,OK
1797,2013-10-27,11,755.949000,1117.999000,1726.051000,588.753490,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-27,12,340.095000,3259.904000,0.000000,-695.362720,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-27,13,570.907000,3029.092000,0.000000,-605.346040,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-27,14,2648.447000,209.297000,742.255000,687.360310,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-27,15,173.295000,2993.244000,433.460000,-478.665720,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-27,16,195.100000,2995.308000,409.591000,-485.676620,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-27,17,578.872000,0.000000,3021.127000,1361.492860,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-27,18,52.831000,3547.168000,0.000000,-807.395680,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-27,19,466.642000,3050.150000,83.207000,-591.924840,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-27,20,40.627000,3559.372000,0.000000,-812.155240,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-27,21,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-27,22,651.533000,1678.800000,1269.666000,251.381000,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-27,23,19.050000,3580.949000,0.000000,-820.570270,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-27,24,401.817000,3198.182000,0.000000,-671.291140,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,1,426.389000,1564.938000,1608.672000,383.928740,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,2,686.782000,2913.217000,0.000000,-560.154790,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,3,2589.061000,1010.938000,0.000000,181.734020,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,4,1357.250000,2242.749000,0.000000,-298.672270,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,5,271.289000,3328.710000,0.000000,-722.197060,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,6,153.664000,1567.371000,1878.964000,453.255790,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,7,35.821000,0.000000,3564.178000,1502.686120,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,8,422.838000,130.430000,3046.731000,1317.282200,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,9,812.581000,2787.418000,0.000000,-511.093180,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,10,85.520000,3514.479000,0.000000,-794.646970,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,11,316.783000,3283.216000,0.000000,-704.454400,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,12,183.935000,3416.064000,0.000000,-756.265120,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,13,771.530000,2828.469000,0.000000,-527.103070,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,14,3416.102000,183.897000,0.000000,504.280010,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,15,1290.506000,26.604000,2282.889000,1159.175420,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,16,750.132000,889.304000,1960.563000,738.917660,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,17,34.669000,3565.330000,0.000000,-814.478860,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,18,70.441000,3529.558000,0.000000,-800.527780,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,19,1632.331000,1293.026000,674.642000,247.126620,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,20,49.651000,3550.348000,0.000000,-808.635880,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,21,442.528000,2987.004000,170.467000,-544.610300,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,22,1014.246000,1.155000,2584.598000,1247.544870,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,23,117.810000,2733.163000,749.026000,-295.186970,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-28,24,475.992000,3124.007000,0.000000,-642.362890,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,1,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,2,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,3,2949.591000,650.408000,0.000000,322.340720,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,4,1337.397000,81.086000,2181.516000,1111.570460,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,5,341.764000,3062.762000,195.473000,-567.654360,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,6,463.312000,3136.687000,0.000000,-647.308090,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,7,419.148000,2296.831000,884.020000,-89.919050,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,8,0.000000,0.000000,3599.999000,1511.999580,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,9,874.858000,1537.304000,1187.837000,285.288900,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,10,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,11,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,12,574.985000,3025.014000,0.000000,-603.755620,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,13,465.979000,3134.020000,0.000000,-646.267960,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,14,57.432000,3542.567000,0.000000,-805.601290,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,15,1926.037000,575.335000,1098.627000,637.262210,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,16,608.687000,1472.088000,1519.224000,396.883760,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,17,438.061000,3161.938000,0.000000,-657.155980,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,18,205.621000,0.000000,3394.378000,1458.538120,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,19,233.626000,3366.373000,0.000000,-736.885630,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,20,120.123000,3479.876000,0.000000,-781.151800,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,21,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,22,760.112000,978.430000,1861.457000,678.390960,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,23,587.185000,3012.814000,0.000000,-598.997620,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-29,24,108.388000,3491.611000,0.000000,-785.728450,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,1,101.468000,3498.531000,0.000000,-788.427250,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,2,634.059000,2965.940000,0.000000,-580.716760,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,3,638.442000,2961.557000,0.000000,-579.007390,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,4,1675.161000,1318.733000,606.105000,219.281270,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,5,182.329000,1256.857000,2160.813000,647.636990,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,6,25.367000,3574.632000,0.000000,-818.106640,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,7,718.698000,2881.301000,0.000000,-547.707550,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,8,134.958000,1227.530000,2237.511000,679.016000,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,9,347.346000,2825.379000,427.274000,-414.806730,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,10,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,11,8.094000,3591.905000,0.000000,-824.843110,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,12,21.961000,3578.038000,0.000000,-819.434980,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,13,72.836000,2384.868000,1142.295000,-57.101980,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,14,310.930000,0.000000,3289.069000,1431.157780,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,15,2103.971000,0.000000,1496.028000,964.967120,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,16,619.291000,2290.305000,690.403000,-137.714330,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,17,25.400000,3574.599000,0.000000,-818.093770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,18,421.419000,1229.409000,1949.171000,603.314790,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,19,223.993000,875.937000,2500.069000,884.402350,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,20,40.388000,3559.611000,0.000000,-812.248450,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,21,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,22,919.868000,1469.367000,1210.764000,317.745350,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,23,58.823000,3204.559000,336.617000,-586.257750,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-30,24,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,1,11.525000,3588.474000,0.000000,-823.505020,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,2,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,3,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,4,745.747000,2836.958000,17.294000,-525.917340,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,5,1107.381000,0.000000,2492.618000,1224.080520,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,6,218.758000,3381.241000,0.000000,-742.684150,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,7,16.149000,3583.850000,0.000000,-821.701660,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,8,23.065000,3576.934000,0.000000,-819.004420,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,9,60.015000,3390.444000,149.540000,-707.392920,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,10,472.739000,535.419000,2591.841000,1041.065090,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,11,308.705000,1259.976000,2031.318000,612.751880,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,12,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,13,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,14,901.329000,1457.981000,1240.689000,329.966390,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,15,1424.776000,0.000000,2175.223000,1141.557820,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,16,391.600000,1047.695000,2160.704000,729.181830,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,17,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,18,33.474000,3566.525000,0.000000,-814.944910,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,19,286.221000,2860.589000,453.189000,-421.800730,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,20,400.451000,846.031000,2353.517000,857.962170,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,21,50.800000,3549.199000,0.000000,-808.187770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,22,36.945000,3563.054000,0.000000,-813.591220,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,23,520.346000,624.069000,2455.584000,971.064770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-10-31,24,39.262000,3348.816000,211.921000,-674.938940,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,1,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,2,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,3,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,4,595.975000,2957.873000,46.151000,-565.571370,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,5,1385.020000,1.151000,2213.828000,1151.146230,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,6,304.556000,1537.341000,1758.102000,433.543370,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,7,17.309000,3582.690000,0.000000,-821.249260,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,8,47.313000,3552.686000,0.000000,-809.547700,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,9,576.831000,1653.591000,1369.577000,287.189370,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,10,196.409000,2145.396000,1258.194000,66.425840,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,11,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,12,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,13,609.242000,2990.757000,0.000000,-590.395390,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,14,291.251000,3308.748000,0.000000,-714.411880,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,15,1766.071000,609.734000,1224.194000,656.494020,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,16,786.381000,174.313000,2639.305000,1194.237070,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,17,927.946000,1351.750000,1320.303000,392.096120,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,18,36.897000,3563.102000,0.000000,-813.609940,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,19,117.598000,3482.401000,0.000000,-782.136550,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,20,431.263000,2971.957000,196.779000,-531.900850,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,21,391.096000,1082.490000,2126.413000,706.696120,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,22,4.611000,3595.388000,0.000000,-826.201480,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,23,349.287000,3250.712000,0.000000,-691.777840,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-01,24,18.464000,3581.535000,0.000000,-820.798810,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,1,36.929000,3563.070000,0.000000,-813.597460,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,2,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,3,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,4,916.797000,2669.348000,13.854000,-461.443840,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,5,1316.135000,51.973000,2231.891000,1136.022030,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,6,371.671000,2977.250000,251.078000,-519.847380,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,7,3.456000,3596.543000,0.000000,-826.651930,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,8,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,9,4.615000,3595.384000,0.000000,-826.199920,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,10,557.831000,378.809000,2663.359000,1120.737670,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,11,28.912000,291.466000,3279.621000,1315.029560,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,12,5.783000,3594.216000,0.000000,-825.744400,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,13,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,14,395.412000,972.202000,2232.385000,777.261160,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,15,1485.547000,0.000000,2114.452000,1125.757360,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,16,248.163000,1255.576000,2096.260000,631.352800,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,17,63.424000,3536.575000,0.000000,-803.264410,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,18,5.773000,3594.226000,0.000000,-825.748300,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,19,11.544000,3588.455000,0.000000,-823.497610,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,20,336.999000,308.818000,2954.182000,1223.648140,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,21,737.855000,2499.318000,362.826000,-304.399420,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,22,1221.507000,2378.492000,0.000000,-351.612040,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,23,698.162000,1745.473000,1156.364000,195.920010,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-02,24,214.660000,2529.863000,855.476000,-188.222970,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,1,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,2,75.009000,3524.990000,0.000000,-798.746260,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,3,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,4,1059.735000,2536.805000,3.459000,-412.454770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,5,2219.408000,577.812000,802.779000,559.375700,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,6,247.998000,3352.001000,0.000000,-731.280550,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,7,349.400000,3250.599000,0.000000,-691.733770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,8,24.213000,3575.786000,0.000000,-818.556700,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,9,199.513000,3400.486000,0.000000,-750.189700,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,10,486.122000,592.198000,2521.679000,1000.679160,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,11,181.225000,2160.426000,1258.348000,60.604180,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,12,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,13,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,14,168.271000,1638.522000,1793.206000,403.209820,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,15,1522.375000,0.000000,2077.624000,1116.182080,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,16,590.524000,54.979000,2954.496000,1322.726990,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,17,58.806000,3541.193000,0.000000,-805.065430,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,18,562.643000,2976.643000,60.713000,-569.105550,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,19,450.826000,2717.555000,431.618000,-371.625930,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,20,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,21,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,22,256.166000,2687.232000,656.601000,-301.304380,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,23,110.756000,1765.703000,1723.540000,335.496070,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-03,24,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,1,14.997000,3585.002000,0.000000,-822.150940,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,2,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,3,27.675000,3572.324000,0.000000,-817.206520,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,4,503.166000,3019.553000,77.280000,-581.533030,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,5,1676.644000,470.117000,1453.238000,770.496090,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,6,300.716000,3299.283000,0.000000,-710.720530,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,7,108.358000,3491.641000,0.000000,-785.740150,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,8,49.559000,3550.440000,0.000000,-808.671760,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,9,224.751000,1224.006000,2151.242000,657.960420,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,10,616.833000,1519.850000,1463.316000,363.720500,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,11,46.149000,3553.850000,0.000000,-810.001660,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,12,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,13,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,14,291.123000,151.767000,3157.109000,1337.659050,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,15,2299.389000,633.445000,667.165000,502.419190,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,16,259.217000,2433.295000,907.487000,-137.038590,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,17,106.038000,665.340000,2828.621000,1051.958700,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,18,321.370000,2928.410000,350.219000,-475.023120,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,19,112.945000,3487.054000,0.000000,-783.951220,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,20,698.461000,2901.538000,0.000000,-555.599980,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,21,538.397000,3061.602000,0.000000,-618.024940,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,22,955.528000,2644.471000,0.000000,-455.343850,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,23,1550.495000,2049.504000,0.000000,-223.306720,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-04,24,608.057000,2991.942000,0.000000,-590.857540,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,1,238.766000,3361.233000,0.000000,-734.881030,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,2,857.960000,2742.039000,0.000000,-493.395370,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,3,432.435000,3167.564000,0.000000,-659.350120,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,4,991.779000,2521.784000,86.436000,-385.022560,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,5,2021.959000,0.000000,1578.040000,986.290240,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,6,399.173000,2692.592000,508.234000,-341.970200,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,7,32.301000,3567.698000,0.000000,-815.402380,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,8,19.615000,3580.384000,0.000000,-820.349920,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,9,420.033000,3179.966000,0.000000,-664.186900,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,10,350.360000,362.141000,2887.498000,1185.514330,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,11,407.825000,2046.000000,1146.174000,76.065080,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,12,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,13,38.109000,3561.890000,0.000000,-813.137260,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,14,45.036000,1208.667000,2346.296000,714.656670,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,15,1488.464000,1226.275000,885.260000,327.920190,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,16,380.354000,957.505000,2262.140000,790.729290,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,17,126.857000,3473.142000,0.000000,-778.525540,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,18,654.881000,2945.118000,0.000000,-572.596180,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,19,51.857000,3548.142000,0.000000,-807.775540,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,20,240.964000,3106.807000,252.228000,-570.075610,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,21,665.881000,1.158000,2932.960000,1338.117820,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,22,669.327000,2292.541000,638.131000,-152.177090,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,23,325.855000,2658.090000,616.054000,-300.481220,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-05,24,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,1,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,2,5.773000,3594.226000,0.000000,-825.748300,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,3,20.759000,3579.240000,0.000000,-819.903760,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,4,1202.094000,2394.445000,3.460000,-356.934110,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,5,775.344000,1045.879000,1778.776000,630.588790,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,6,144.080000,3455.919000,0.000000,-771.808570,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,7,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,8,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,9,96.847000,966.074000,2537.078000,858.871260,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,10,493.236000,829.024000,2277.739000,844.892620,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,11,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,12,0.000000,3599.999000,0.000000,-827.999770,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,13,32.338000,3567.661000,0.000000,-815.387950,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,14,698.598000,493.988000,2407.413000,1009.271900,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,15,1385.291000,422.389000,1792.319000,877.271070,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,16,2177.700000,147.595000,1274.704000,849.860830,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,17,259.463000,2965.711000,374.825000,-483.172950,0,0,0,0,0,0,0,0,0,0,1
1797,2013-11-06,18,1298.816000,2301.183000,0.000000,-321.461530,0,0,0,0,0,0,0,0,0,0,1
